Data,Dia da Semana,Hora Exata,Turno,Numero_Partida_No_Dia,Streak_Atual,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_ID,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Diferenca_MR,Nivel_Oponente,Arquetipo_Oponente,Tier_Oponente,Mirror_Match,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-12,Terça-feira,09:18,Manhã,24,1,Sala Personalizada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2091,0,2262158909,YOKOHAMA_TARO,Chun-Li,Classic,1919,-172,Inferior,All-Rounder,A,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,09:10,Manhã,23,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2091,0,1426292087,ナショナル動かせ,Elena,Classic,1931,-160,Inferior,Unorthodox,C,False,Sim,V-D-V,"Normal, Perfect",Normal
2026-05-12,Terça-feira,09:08,Manhã,22,2,Sala Personalizada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2091,0,1426292087,ナショナル動かせ,Elena,Classic,1931,-160,Inferior,Unorthodox,C,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,09:06,Manhã,21,1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2091,5,1426292087,ナショナル動かせ,Elena,Classic,1931,-160,Inferior,Unorthodox,C,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-12,Terça-feira,09:00,Manhã,20,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2086,-11,2215317639,JACK_DOLL,Juri,Classic,1958,-128,Inferior,Rushdown,B,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-12,Terça-feira,08:57,Manhã,19,1,Ranqueada,Player 1,Derrota ❌,1 x 2,kincho,Terry,2097,5,2215317639,JACK_DOLL,Juri,Classic,1947,-150,Inferior,Rushdown,B,False,Sim,V-D-D,Super Art (SA),"Normal, Normal"
2026-05-12,Terça-feira,08:54,Manhã,18,-2,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2092,-9,2215317639,JACK_DOLL,Juri,Classic,1952,-140,Inferior,Rushdown,B,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,08:51,Manhã,17,-1,Ranqueada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2101,-9,1732856596,Nth＿satoru,Rashid,Classic,2060,-41,Similar,Rushdown,A,False,Não,D-D,Nenhum,"Over Drive (OD), Critical Art (CA)"
2026-05-12,Terça-feira,08:48,Manhã,16,2,Ranqueada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2110,8,1732856596,Nth＿satoru,Rashid,Classic,2051,-59,Inferior,Rushdown,A,False,Não,D-D,Nenhum,"Chip Damage (C), Normal"
2026-05-12,Terça-feira,08:42,Manhã,15,1,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2102,9,2399060619,hinao,Sagat,Classic,2120,18,Similar,All-Rounder,S,False,Não,D-V-V,"Super Art (SA), Super Art (SA)",Normal
2026-05-12,Terça-feira,08:40,Manhã,14,-4,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2093,-10,2399060619,hinao,Sagat,Classic,2129,36,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,08:37,Manhã,13,-3,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2103,-10,2606550179,ChrisWong,Terry,Classic,2036,-67,Inferior,Shoto,S,True,Não,D-D,Nenhum,"Normal, Normal"
2026-05-12,Terça-feira,08:35,Manhã,12,-2,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2113,-10,2606550179,ChrisWong,Terry,Classic,2026,-87,Inferior,Shoto,S,True,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,08:32,Manhã,11,-1,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2123,-10,3833467565,YHC-餅,Dhalsim,Classic,2056,-67,Inferior,Zoner,C,False,Não,D-D,Nenhum,"Perfect, Perfect"
2026-05-12,Terça-feira,08:30,Manhã,10,9,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2133,6,3833467565,YHC-餅,Dhalsim,Classic,2046,-87,Inferior,Zoner,C,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,08:28,Manhã,9,8,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2127,3,3833467565,YHC-餅,Dhalsim,Classic,2052,-75,Inferior,Zoner,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,08:27,Manhã,8,7,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2124,3,1572329873,zaru,Rashid,Classic,1839,-285,Muito Inferior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-12,Terça-feira,08:25,Manhã,7,6,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2121,7,1572329873,zaru,Rashid,Classic,1842,-279,Muito Inferior,Rushdown,A,False,Sim,V-V,"Perfect, Normal",Nenhum
2026-05-12,Terça-feira,08:22,Manhã,6,5,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2114,7,3833467565,YHC-餅,Dhalsim,Classic,2049,-65,Inferior,Zoner,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,08:21,Manhã,5,4,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2107,6,3833467565,YHC-餅,Dhalsim,Classic,2056,-51,Inferior,Zoner,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,08:18,Manhã,4,3,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2101,6,3809483725,アッキー,Dee Jay,Classic,1989,-112,Inferior,Rushdown,B,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,08:16,Manhã,3,2,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2095,6,3809483725,アッキー,Dee Jay,Classic,1995,-100,Inferior,Rushdown,B,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-12,Terça-feira,08:13,Manhã,2,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2089,6,3413378302,smilemangod,Elena,Classic,1981,-108,Inferior,Unorthodox,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,08:11,Manhã,1,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2083,0,3413378302,smilemangod,Elena,Classic,1987,-96,Inferior,Unorthodox,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-11,Segunda-feira,10:33,Manhã,34,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-11,Segunda-feira,10:32,Manhã,33,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Sim,V-D-V,"Over Drive (OD), Normal",Critical Art (CA)
2026-05-11,Segunda-feira,10:28,Manhã,32,1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Não,D-V-D,Perfect,"Over Drive (OD), Chip Damage (C)"
2026-05-11,Segunda-feira,10:26,Manhã,31,-2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Não,D-V-V,"Over Drive (OD), Normal",Normal
2026-05-11,Segunda-feira,10:23,Manhã,30,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-11,Segunda-feira,10:21,Manhã,29,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Não,D-V-D,Normal,"Perfect, Over Drive (OD)"
2026-05-11,Segunda-feira,10:19,Manhã,28,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2083,0,2052498758,タンタンメン｜LaVISION,Jamie,Classic,1911,-172,Inferior,All-Rounder,D,False,Não,D-V-V,"Normal, Perfect",Normal
2026-05-11,Segunda-feira,10:16,Manhã,27,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2083,481,2052498758,タンタンメン｜LaVISION,Alex,Classic,0,-2083,Muito Inferior,Grappler,B,False,Sim,V-V,"Normal, Chip Damage (C)",Nenhum
2026-05-11,Segunda-feira,10:14,Manhã,26,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,kincho,Alex,1602,-491,2052498758,タンタンメン｜LaVISION,Alex,Classic,0,-1602,Muito Inferior,Grappler,B,True,Não,D-V-D,Super Art (SA),"Normal, Super Art (SA)"
2026-05-11,Segunda-feira,08:27,Manhã,25,1,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2093,7,2467341012,Junior,Zangief,Classic,2019,-74,Inferior,Grappler,B,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-11,Segunda-feira,08:26,Manhã,24,-1,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2086,-10,2467341012,Junior,Zangief,Classic,2026,-60,Inferior,Grappler,B,False,Sim,V-D-V,"Normal, Normal",Super Art (SA)
2026-05-11,Segunda-feira,08:23,Manhã,23,7,Ranqueada,Player 2,Derrota ❌,2 x 1,kincho,Terry,2096,7,2467341012,Junior,Zangief,Classic,2016,-80,Inferior,Grappler,B,False,Não,D-V-D,Over Drive (OD),"Normal, Normal"
2026-05-11,Segunda-feira,08:18,Manhã,22,6,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2089,7,4088416704,orarin,Mai,Classic,2049,-40,Similar,Rushdown,S,False,Não,D-V-V,"Over Drive (OD), Chip Damage (C)",Normal
2026-05-11,Segunda-feira,08:15,Manhã,21,5,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2082,8,4088416704,orarin,Mai,Classic,2056,-26,Similar,Rushdown,S,False,Sim,V-V,"Super Art (SA), Over Drive (OD)",Nenhum
2026-05-11,Segunda-feira,08:13,Manhã,20,4,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2074,8,3927143850,Ebihara,Ed,Classic,2070,-4,Similar,Shoto,S,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-11,Segunda-feira,08:11,Manhã,19,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2066,4,3927143850,Ebihara,Ed,Classic,2078,12,Similar,Shoto,S,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,08:10,Manhã,18,2,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2062,4,1151987945,Ino_GG,Terry,Classic,1857,-205,Muito Inferior,Shoto,S,True,Sim,V-D-V,"Super Art (SA), Critical Art (CA)",Perfect
2026-05-11,Segunda-feira,08:07,Manhã,17,1,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2058,6,1151987945,Ino_GG,Terry,Classic,1861,-197,Inferior,Shoto,S,True,Sim,V-V,"Over Drive (OD), Chip Damage (C)",Nenhum
2026-05-11,Segunda-feira,08:02,Manhã,16,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2052,-11,2164528577,rana,Guile,Classic,1953,-99,Inferior,Zoner,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,08:01,Manhã,15,1,Ranqueada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2063,6,2164528577,rana,Guile,Classic,1942,-121,Inferior,Zoner,C,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-11,Segunda-feira,07:59,Manhã,14,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2057,-13,2164528577,rana,Guile,Classic,1948,-109,Inferior,Zoner,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,07:57,Manhã,13,-1,Ranqueada,Player 2,Derrota ❌,2 x 1,kincho,Terry,2070,-13,1520040094,GangTheMan,M. Bison,Classic,1842,-228,Muito Inferior,All-Rounder,A,False,Sim,V-D-D,Perfect,"Normal, Super Art (SA)"
2026-05-11,Segunda-feira,07:55,Manhã,12,13,Ranqueada,Player 2,Derrota ❌,2 x 0,kincho,Terry,2083,3,1520040094,GangTheMan,M. Bison,Classic,1829,-254,Muito Inferior,All-Rounder,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-11,Segunda-feira,07:53,Manhã,11,12,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2080,7,1520040094,GangTheMan,M. Bison,Classic,1832,-248,Muito Inferior,All-Rounder,A,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-11,Segunda-feira,07:50,Manhã,10,11,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2073,7,2448431071,KT_DakCorgi,C. Viper,Classic,2014,-59,Inferior,High-Risk,A,False,Não,D-V-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-05-11,Segunda-feira,07:48,Manhã,9,10,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2066,4,2448431071,KT_DakCorgi,C. Viper,Classic,2021,-45,Similar,High-Risk,A,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-11,Segunda-feira,07:44,Manhã,8,9,Ranqueada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2062,4,1764931801,ll Moke ll,Mai,Classic,1861,-201,Muito Inferior,Rushdown,S,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-11,Segunda-feira,07:42,Manhã,7,8,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2058,8,1764931801,ll Moke ll,Mai,Classic,1865,-193,Inferior,Rushdown,S,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-11,Segunda-feira,07:39,Manhã,6,7,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2050,8,2235576711,ゴトーー,Ken,Classic,2033,-17,Similar,Shoto,B,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-11,Segunda-feira,07:38,Manhã,5,6,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2042,3,2235576711,ゴトーー,Ken,Classic,2041,-1,Similar,Shoto,B,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-11,Segunda-feira,07:35,Manhã,4,5,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2039,3,3722862580,ハーフハート,Marisa,Classic,1794,-245,Muito Inferior,Grappler,D,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,07:33,Manhã,3,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2036,7,3722862580,ハーフハート,Marisa,Classic,1797,-239,Muito Inferior,Grappler,D,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,07:31,Manhã,2,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2029,7,1124619630,DFM竹内ジョン(新コン),Jamie,Classic,1966,-63,Inferior,All-Rounder,D,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,07:29,Manhã,1,2,Ranqueada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2022,0,1124619630,DFM竹内ジョン(新コン),Jamie,Classic,1973,-49,Similar,All-Rounder,D,False,Não,D-V-V,"Normal, Over Drive (OD)",Normal
2026-05-10,Domingo,08:44,Manhã,33,1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-D-V,"Super Art (SA), Normal",Normal
2026-05-10,Domingo,08:41,Manhã,32,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-05-10,Domingo,08:39,Manhã,31,1,Sala Personalizada,Player 1,Derrota ❌,1 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Não,D-V-D,Normal,"Super Art (SA), Normal"
2026-05-10,Domingo,08:36,Manhã,30,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-10,Domingo,08:34,Manhã,29,6,Sala Personalizada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-10,Domingo,07:52,Manhã,28,5,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-10,Domingo,07:50,Manhã,27,4,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,07:49,Manhã,26,3,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Não,D-V-V,"Critical Art (CA), Normal",Normal
2026-05-10,Domingo,07:37,Manhã,25,2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2022,0,3434437969,hikaru_shiftne,A.K.I.,Classic,1971,-51,Inferior,Unorthodox,B,False,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-05-10,Domingo,06:40,Manhã,24,1,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,2215317639,JACK_DOLL,Juri,Classic,1944,-78,Inferior,Rushdown,B,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-10,Domingo,06:38,Manhã,23,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2022,0,2215317639,JACK_DOLL,Juri,Classic,1944,-78,Inferior,Rushdown,B,False,Sim,V-D-V,"Over Drive (OD), Normal",Normal
2026-05-10,Domingo,06:35,Manhã,22,3,Sala Personalizada,Player 1,Derrota ❌,1 x 2,kincho,Terry,2022,0,2215317639,JACK_DOLL,Juri,Classic,1944,-78,Inferior,Rushdown,B,False,Não,D-V-D,Normal,"Normal, Normal"
2026-05-10,Domingo,06:33,Manhã,21,2,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,2215317639,JACK_DOLL,Juri,Classic,1944,-78,Inferior,Rushdown,B,False,Sim,V-V,"Over Drive (OD), Super Art (SA)",Nenhum
2026-05-10,Domingo,02:23,Madrugada,20,1,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,3722662728,生駒デビル,Elena,Classic,1870,-152,Inferior,Unorthodox,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,02:22,Madrugada,19,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,3722662728,生駒デビル,Elena,Classic,1870,-152,Inferior,Unorthodox,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,02:20,Madrugada,18,4,Sala Personalizada,Player 1,Derrota ❌,1 x 2,kincho,Terry,2022,0,3722662728,生駒デビル,Elena,Classic,1870,-152,Inferior,Unorthodox,C,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-10,Domingo,02:10,Madrugada,17,3,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,2009778805,MRG Yuto,Mai,Classic,1797,-225,Muito Inferior,Rushdown,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,02:08,Madrugada,16,2,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2022,0,2009778805,MRG Yuto,Mai,Classic,1797,-225,Muito Inferior,Rushdown,S,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-10,Domingo,02:04,Madrugada,15,1,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,kincho,Terry,2022,0,1412500980,りゅうてゃ,JP,Classic,1982,-40,Similar,Zoner,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,02:01,Madrugada,14,-1,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,kincho,Terry,2022,0,1412500980,りゅうてゃ,JP,Classic,1982,-40,Similar,Zoner,S,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-10,Domingo,01:59,Madrugada,13,9,Sala Personalizada,Player 1,Derrota ❌,0 x 2,kincho,Terry,2022,0,1412500980,りゅうてゃ,JP,Classic,1982,-40,Similar,Zoner,S,False,Não,D-D,Nenhum,"Chip Damage (C), Chip Damage (C)"
2026-05-10,Domingo,01:09,Madrugada,12,8,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,kincho,Terry,2022,0,1546483376,あまった蜜柑,C. Viper,Classic,0,-2022,Muito Inferior,High-Risk,A,False,Sim,V-V,"Super Art (SA), Perfect",Nenhum
2026-05-10,Domingo,01:07,Madrugada,11,7,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,kincho,Terry,2022,0,1546483376,あまった蜜柑,C. Viper,Classic,0,-2022,Muito Inferior,High-Risk,A,False,Não,D-V-V,"Normal, Perfect",Normal
