Data,Dia da Semana,Hora Exata,Turno,Numero_Partida_No_Dia,Streak_Atual,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_ID,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Diferenca_MR,Nivel_Oponente,Arquetipo_Oponente,Tier_Oponente,Mirror_Match,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-14,Quinta-feira,13:28,Tarde,60,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2112,-13,2354987504,kenpi,Terry,Classic,1858,-254,Muito Inferior,Shoto,S,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,13:26,Tarde,59,4,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2125,1,2354987504,kenpi,Terry,Classic,1845,-280,Muito Inferior,Shoto,S,False,Sim,V-D-D,Normal,"Over Drive (OD), Critical Art (CA)"
2026-05-14,Quinta-feira,13:21,Tarde,58,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2124,1,1972057195,カブキロイド（本物）,Manon,Classic,1688,-436,Muito Inferior,Grappler,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,13:19,Tarde,57,2,Ranqueada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2123,6,1972057195,カブキロイド（本物）,Manon,Classic,1689,-434,Muito Inferior,Grappler,C,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,13:16,Tarde,56,1,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2117,7,3927143850,Ebihara,Ed,Classic,2039,-78,Inferior,Shoto,S,False,Sim,V-D-V,"Normal, Chip Damage (C)",Normal
2026-05-14,Quinta-feira,13:13,Tarde,55,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2110,-11,3927143850,Ebihara,Ed,Classic,2046,-64,Inferior,Shoto,S,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-14,Quinta-feira,13:11,Tarde,54,-1,Ranqueada,Player 2,Derrota ❌,2 x 1,LeShar,Akuma,2121,-12,3638064573,Naza,Dee Jay,Classic,1967,-154,Inferior,Rushdown,B,False,Não,D-V-D,Over Drive (OD),"Normal, Normal"
2026-05-14,Quinta-feira,13:07,Tarde,53,3,Ranqueada,Player 2,Derrota ❌,2 x 0,LeShar,Akuma,2133,5,3638064573,Naza,Dee Jay,Classic,1955,-178,Inferior,Rushdown,B,False,Não,D-D,Nenhum,"Perfect, Normal"
2026-05-14,Quinta-feira,13:05,Tarde,52,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2128,5,1745815063,shuzo｜LaVISION。,Dee Jay,Classic,1998,-130,Inferior,Rushdown,B,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-14,Quinta-feira,13:03,Tarde,51,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2123,372,1745815063,shuzo｜LaVISION。,Dee Jay,Classic,2003,-120,Inferior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,12:59,Tarde,50,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Sim,V-D-V,"Normal, Super Art (SA)",Super Art (SA)
2026-05-14,Quinta-feira,12:56,Tarde,49,2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-14,Quinta-feira,12:53,Tarde,48,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,12:51,Tarde,47,-3,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Não,D-V-V,"Over Drive (OD), Normal",Normal
2026-05-14,Quinta-feira,12:48,Tarde,46,-2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Não,D-V-D,Over Drive (OD),"Perfect, Super Art (SA)"
2026-05-14,Quinta-feira,12:44,Tarde,45,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Sim,V-D-D,Super Art (SA),"Super Art (SA), Critical Art (CA)"
2026-05-14,Quinta-feira,12:42,Tarde,44,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Perfect"
2026-05-14,Quinta-feira,12:40,Tarde,43,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,LeShar,Ed,1751,0,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,12:36,Tarde,42,7,Sala Personalizada,Player 2,Derrota ❌,2 x 1,LeShar,Ed,1751,-370,1947638102,TsuneHERO,Rashid,Classic,2155,404,Muito Superior,Rushdown,A,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-14,Quinta-feira,09:31,Manhã,41,6,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2121,2,1708170056,Kawaguchi,Rashid,Classic,1753,-368,Muito Inferior,Rushdown,A,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-14,Quinta-feira,09:29,Manhã,40,5,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2119,7,1708170056,Kawaguchi,Rashid,Classic,1755,-364,Muito Inferior,Rushdown,A,False,Não,D-V-V,"Normal, Critical Art (CA)",Super Art (SA)
2026-05-14,Quinta-feira,09:24,Manhã,39,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2112,7,3550331968,ひぐち！,Guile,Classic,2056,-56,Inferior,Zoner,C,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-14,Quinta-feira,09:22,Manhã,38,3,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2105,3,3550331968,ひぐち！,Guile,Classic,2063,-42,Similar,Zoner,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,09:20,Manhã,37,2,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2102,3,4243792511,87세JP인생최후의트리글라브,JP,Classic,1866,-236,Muito Inferior,Zoner,S,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,09:17,Manhã,36,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2099,6,4243792511,87세JP인생최후의트리글라브,JP,Classic,1869,-230,Muito Inferior,Zoner,S,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-14,Quinta-feira,09:15,Manhã,35,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2093,-10,3140163370,Meg5,Juri,Classic,2018,-75,Inferior,Rushdown,B,False,Não,D-V-V,"Normal, Normal",Super Art (SA)
2026-05-14,Quinta-feira,09:12,Manhã,34,1,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2103,6,3140163370,Meg5,Juri,Classic,2008,-95,Inferior,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-14,Quinta-feira,09:10,Manhã,33,-2,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2097,-10,3140163370,Meg5,Juri,Classic,2014,-83,Inferior,Rushdown,B,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,09:06,Manhã,32,-1,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2107,-10,4209399895,MIDORI,Marisa,Classic,2036,-71,Inferior,Grappler,D,False,Não,D-D,Nenhum,"Super Art (SA), Super Art (SA)"
2026-05-14,Quinta-feira,09:04,Manhã,31,3,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2117,6,4209399895,MIDORI,Marisa,Classic,2026,-91,Inferior,Grappler,D,False,Não,D-V-D,Super Art (SA),"Normal, Super Art (SA)"
2026-05-14,Quinta-feira,09:01,Manhã,30,2,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2111,3,4209399895,MIDORI,Marisa,Classic,2032,-79,Inferior,Grappler,D,False,Sim,V-D-V,"Super Art (SA), Normal",Over Drive (OD)
2026-05-14,Quinta-feira,08:57,Manhã,29,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2108,4,2246045071,立回苦手,Rashid,Classic,1879,-229,Muito Inferior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,08:56,Manhã,28,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2104,-11,2246045071,立回苦手,Rashid,Classic,1883,-221,Muito Inferior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,08:53,Manhã,27,-1,Ranqueada,Player 2,Derrota ❌,2 x 1,LeShar,Akuma,2115,-11,1128679477,miLiq｜LaVISION。,A.K.I.,Classic,1995,-120,Inferior,Unorthodox,B,False,Sim,V-D-D,Super Art (SA),"Normal, Normal"
2026-05-14,Quinta-feira,08:50,Manhã,26,1,Ranqueada,Player 2,Derrota ❌,2 x 1,LeShar,Akuma,2126,9,1128679477,miLiq｜LaVISION。,A.K.I.,Classic,1984,-142,Inferior,Unorthodox,B,False,Não,D-V-D,Over Drive (OD),"Normal, Over Drive (OD)"
2026-05-14,Quinta-feira,08:45,Manhã,25,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2117,-8,3833467565,YHC-餅,Dhalsim,Classic,2154,37,Similar,Zoner,C,False,Sim,V-D-V,"Normal, Super Art (SA)",Super Art (SA)
2026-05-14,Quinta-feira,08:42,Manhã,24,7,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2125,9,3833467565,YHC-餅,Dhalsim,Classic,2146,21,Similar,Zoner,C,False,Não,D-D,Nenhum,"Normal, Over Drive (OD)"
2026-05-14,Quinta-feira,08:40,Manhã,23,6,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2116,3,3833467565,YHC-餅,Dhalsim,Classic,2155,39,Similar,Zoner,C,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,08:37,Manhã,22,5,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2113,3,1244530816,ときどの弟,JP,Classic,1831,-282,Muito Inferior,Zoner,S,False,Não,D-V-V,"Critical Art (CA), Perfect",Normal
2026-05-14,Quinta-feira,08:35,Manhã,21,4,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2110,0,1244530816,ときどの弟,JP,Classic,1834,-276,Muito Inferior,Zoner,S,False,Sim,V-D-V,"Normal, Normal",Super Art (SA)
2026-05-14,Quinta-feira,08:27,Manhã,20,3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,08:25,Manhã,19,2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-D-V,"Normal, Normal",Super Art (SA)
2026-05-14,Quinta-feira,08:22,Manhã,18,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,08:20,Manhã,17,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,08:19,Manhã,16,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-14,Quinta-feira,08:17,Manhã,15,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-14,Quinta-feira,08:14,Manhã,14,3,Sala Personalizada,Player 2,Derrota ❌,2 x 0,LeShar,Akuma,2110,0,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-14,Quinta-feira,08:13,Manhã,13,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,LeShar,Akuma,2110,6,2963698637,SURINI,Mai,Classic,1942,-168,Inferior,Rushdown,S,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-14,Quinta-feira,08:09,Manhã,12,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2104,6,1937497733,あめ屋。,Jamie,Classic,1994,-110,Inferior,All-Rounder,D,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-14,Quinta-feira,08:08,Manhã,11,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2098,-10,1937497733,あめ屋。,Jamie,Classic,2000,-98,Inferior,All-Rounder,D,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-14,Quinta-feira,08:04,Manhã,10,-1,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2108,-10,2963698637,SURINI,Kimberly,Classic,2030,-78,Inferior,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Perfect"
2026-05-14,Quinta-feira,08:03,Manhã,9,1,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2118,6,2963698637,SURINI,Kimberly,Classic,2020,-98,Inferior,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-14,Quinta-feira,08:02,Manhã,8,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2112,-7,2963698637,SURINI,Kimberly,Classic,2026,-86,Inferior,Rushdown,B,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,07:59,Manhã,7,1,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2119,9,3833467565,YHC-餅,Dhalsim,Classic,2162,43,Similar,Zoner,C,False,Sim,V-D-D,Super Art (SA),"Normal, Normal"
2026-05-14,Quinta-feira,07:56,Manhã,6,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2110,-7,3833467565,YHC-餅,Dhalsim,Classic,2171,61,Superior,Zoner,C,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,07:53,Manhã,5,12,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2117,6,3833467565,YHC-餅,Dhalsim,Classic,2164,47,Similar,Zoner,C,False,Não,D-D,Nenhum,"Normal, Perfect"
2026-05-14,Quinta-feira,07:51,Manhã,4,11,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2111,7,1659765966,kawano,Akuma,Classic,2042,-69,Inferior,Shoto,A,True,Sim,V-D-V,"Normal, Normal",Normal
2026-05-14,Quinta-feira,07:48,Manhã,3,10,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2104,7,1659765966,kawano,Akuma,Classic,2049,-55,Inferior,Shoto,A,True,Sim,V-V,"Over Drive (OD), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,07:44,Manhã,2,9,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2097,7,4209399895,MIDORI,Marisa,Classic,2037,-60,Inferior,Grappler,D,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,07:43,Manhã,1,8,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2090,347,4209399895,MIDORI,Marisa,Classic,2044,-46,Similar,Grappler,D,False,Sim,V-D-V,"Super Art (SA), Normal",Normal
2026-05-13,Quarta-feira,11:43,Manhã,52,7,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1743,8,4062624089,RozeRoze,Jamie,Classic,1726,-17,Similar,All-Rounder,D,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-13,Quarta-feira,11:42,Manhã,51,6,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Ed,1735,8,4062624089,RozeRoze,Jamie,Classic,1734,-1,Similar,All-Rounder,D,False,Não,D-V-V,"Normal, Normal",Super Art (SA)
2026-05-13,Quarta-feira,11:38,Manhã,50,5,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Ed,1727,9,1522624176,MM7T,Rashid,Classic,1735,8,Similar,Rushdown,A,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-13,Quarta-feira,11:35,Manhã,49,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1718,7,1522624176,MM7T,Rashid,Classic,1744,26,Similar,Rushdown,A,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-13,Quarta-feira,11:32,Manhã,48,3,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Ed,1711,8,1957742015,kazu7,Zangief,Classic,1676,-35,Similar,Grappler,B,False,Não,D-V-V,"Critical Art (CA), Normal",Over Drive (OD)
2026-05-13,Quarta-feira,11:29,Manhã,47,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1703,7,1957742015,kazu7,Zangief,Classic,1684,-19,Similar,Grappler,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,11:27,Manhã,46,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1696,8,2350612971,ryua,Ryu,Classic,1674,-22,Similar,Shoto,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,11:25,Manhã,45,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1688,-8,2350612971,ryua,Ryu,Classic,1682,-6,Similar,Shoto,A,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,11:22,Manhã,44,-1,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Ed,1696,-8,2243458092,シバリノシービ,Juri,Classic,1712,16,Similar,Rushdown,B,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-13,Quarta-feira,11:19,Manhã,43,10,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Ed,1704,8,2243458092,シバリノシービ,Juri,Classic,1704,0,Similar,Rushdown,B,False,Não,D-V-D,Normal,"Normal, Critical Art (CA)"
2026-05-13,Quarta-feira,11:14,Manhã,42,9,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1696,8,3066500342,absolutezero,Mai,Classic,1690,-6,Similar,Rushdown,S,False,Sim,V-V,"Chip Damage (C), Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,11:12,Manhã,41,8,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1688,8,3066500342,absolutezero,Mai,Classic,1698,10,Similar,Rushdown,S,False,Sim,V-V,"Perfect, Normal",Nenhum
2026-05-13,Quarta-feira,11:10,Manhã,40,7,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Ed,1680,8,2810422140,ULTRASOSO_PC,Kimberly,Classic,1682,2,Similar,Rushdown,B,False,Sim,V-D-V,"Perfect, Perfect",Super Art (SA)
2026-05-13,Quarta-feira,11:08,Manhã,39,6,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1672,8,2810422140,ULTRASOSO_PC,Kimberly,Classic,1690,18,Similar,Rushdown,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,11:06,Manhã,38,5,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1664,9,4246779493,PaKyu,Edmond Honda,Modern,1681,17,Similar,Desconhecido,?,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,11:04,Manhã,37,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1655,7,4246779493,PaKyu,Edmond Honda,Modern,1690,35,Similar,Desconhecido,?,False,Sim,V-V,"Normal, Chip Damage (C)",Nenhum
2026-05-13,Quarta-feira,11:02,Manhã,36,3,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1648,8,3962033142,kaparu,Ken,Classic,1619,-29,Similar,Shoto,B,False,Sim,V-V,"Normal, Chip Damage (C)",Nenhum
2026-05-13,Quarta-feira,11:00,Manhã,35,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Ed,1640,-445,3962033142,kaparu,Ken,Classic,1627,-13,Similar,Shoto,B,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-13,Quarta-feira,10:58,Manhã,34,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2085,5,1539037483,HJK l pinkstar,Luke,Classic,1926,-159,Inferior,All-Rounder,?,False,Sim,V-V,"Chip Damage (C), Normal",Nenhum
2026-05-13,Quarta-feira,10:56,Manhã,33,-3,Ranqueada,Player 1,Vitória 🏆,2 x 0,LeShar,Akuma,2080,-12,1539037483,HJK l pinkstar,Luke,Classic,1931,-149,Inferior,All-Rounder,?,False,Sim,V-V,"Perfect, Normal",Nenhum
2026-05-13,Quarta-feira,10:55,Manhã,32,-2,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2092,-9,1539037483,HJK l pinkstar,Luke,Classic,1919,-173,Inferior,All-Rounder,?,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,10:52,Manhã,31,-1,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2101,-9,1732856596,Nth＿satoru,Rashid,Classic,2068,-33,Similar,Rushdown,A,False,Sim,V-D-D,Normal,"Normal, Chip Damage (C)"
2026-05-13,Quarta-feira,10:48,Manhã,30,1,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2110,7,1732856596,Nth＿satoru,Rashid,Classic,2059,-51,Inferior,Rushdown,A,False,Sim,V-D-D,Super Art (SA),"Normal, Over Drive (OD)"
2026-05-13,Quarta-feira,10:46,Manhã,29,-2,Ranqueada,Player 1,Vitória 🏆,2 x 1,LeShar,Akuma,2103,-9,1732856596,Nth＿satoru,Rashid,Classic,2066,-37,Similar,Rushdown,A,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-13,Quarta-feira,10:42,Manhã,28,-1,Ranqueada,Player 1,Derrota ❌,1 x 2,LeShar,Akuma,2112,-9,2399060619,hinao,Sagat,Classic,2087,-25,Similar,All-Rounder,S,False,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,10:40,Manhã,27,3,Ranqueada,Player 1,Derrota ❌,0 x 2,LeShar,Akuma,2121,7,2399060619,hinao,Sagat,Classic,2078,-43,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
