Data,Dia da Semana,Hora Exata,Turno,Numero_Partida_No_Dia,Streak_Atual,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_ID,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Diferenca_MR,Nivel_Oponente,Arquetipo_Oponente,Tier_Oponente,Mirror_Match,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-13,Quarta-feira,21:54,Noite,10,1,Ranqueada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,2002,7,2943191899,SilentAccent,Alex,Classic,1934,-68,Inferior,Grappler,B,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-13,Quarta-feira,21:53,Noite,9,-1,Ranqueada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1995,-10,2943191899,SilentAccent,Alex,Classic,1941,-54,Inferior,Grappler,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,21:51,Noite,8,4,Ranqueada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,2005,8,2943191899,SilentAccent,Alex,Classic,1931,-74,Inferior,Grappler,B,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,21:48,Noite,7,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1997,9,3573170100,Lexx,Guile,Classic,2006,9,Similar,Zoner,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,21:46,Noite,6,2,Ranqueada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1988,6,3573170100,Lexx,Guile,Classic,2015,27,Similar,Zoner,C,False,Sim,V-D-V,"Normal, Normal",Over Drive (OD)
2026-05-13,Quarta-feira,21:41,Noite,5,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,NEPHEW237142,Juri,1982,6,2631023021,Zensei,C. Viper,Classic,1873,-109,Inferior,High-Risk,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,21:40,Noite,4,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,NEPHEW237142,Juri,1976,-10,2631023021,Zensei,C. Viper,Classic,1879,-97,Inferior,High-Risk,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,21:38,Noite,3,-1,Ranqueada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1986,-10,2478482048,HUNG,Marisa,Modern,1911,-75,Inferior,Grappler,D,False,Não,D-V-D,Normal,"Normal, Critical Art (CA)"
2026-05-13,Quarta-feira,21:36,Noite,2,1,Ranqueada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1996,6,2478482048,HUNG,Marisa,Modern,1901,-95,Inferior,Grappler,D,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,21:30,Noite,1,-2,Ranqueada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1990,12,2631023021,Zensei,C. Viper,Classic,1886,-104,Inferior,High-Risk,A,False,Não,D-V-V,"Normal, Critical Art (CA)",Over Drive (OD)
2026-05-10,Domingo,23:17,Noite,32,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1978,0,1730250145,ChrisCCH,Ed,Classic,2044,66,Superior,Shoto,S,False,Não,D-V-D,Normal,"Super Art (SA), Normal"
2026-05-10,Domingo,23:15,Noite,31,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1978,0,1730250145,ChrisCCH,Ed,Classic,2044,66,Superior,Shoto,S,False,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-10,Domingo,23:13,Noite,30,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1730250145,ChrisCCH,Ed,Classic,2044,66,Superior,Shoto,S,False,Não,D-V-V,"Over Drive (OD), Normal",Normal
2026-05-10,Domingo,23:09,Noite,29,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1978,0,1730250145,ChrisCCH,Ed,Classic,2044,66,Superior,Shoto,S,False,Não,D-V-D,Super Art (SA),"Normal, Normal"
2026-05-10,Domingo,23:03,Noite,28,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,4076601818,Hand Me Downs,Sagat,Classic,2090,112,Muito Superior,All-Rounder,S,False,Sim,V-D-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-05-10,Domingo,23:01,Noite,27,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,4076601818,Hand Me Downs,Sagat,Classic,2090,112,Muito Superior,All-Rounder,S,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-10,Domingo,22:58,Noite,26,3,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1978,0,4076601818,Hand Me Downs,Sagat,Classic,2090,112,Muito Superior,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-10,Domingo,22:56,Noite,25,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,4076601818,Hand Me Downs,Sagat,Classic,2090,112,Muito Superior,All-Rounder,S,False,Sim,V-V,"Over Drive (OD), Critical Art (CA)",Nenhum
2026-05-10,Domingo,22:51,Noite,24,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Não,D-V-V,"Perfect, Super Art (SA)",Normal
2026-05-10,Domingo,22:48,Noite,23,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Não,D-V-V,"Normal, Perfect",Normal
2026-05-10,Domingo,22:45,Noite,22,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Não,D-V-D,Over Drive (OD),"Super Art (SA), Normal"
2026-05-10,Domingo,22:42,Noite,21,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Sim,V-D-V,"Normal, Normal",Critical Art (CA)
2026-05-10,Domingo,22:17,Noite,20,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,4248707238,noahtheprodigy,Luke,Classic,2053,75,Superior,All-Rounder,?,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,22:15,Noite,19,6,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1978,0,4248707238,noahtheprodigy,Luke,Classic,2053,75,Superior,All-Rounder,?,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-10,Domingo,22:13,Noite,18,5,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,4248707238,noahtheprodigy,Luke,Classic,2053,75,Superior,All-Rounder,?,False,Não,D-V-V,"Normal, Normal",Chip Damage (C)
2026-05-10,Domingo,22:09,Noite,17,4,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,4248707238,noahtheprodigy,M. Bison,Classic,1966,-12,Similar,All-Rounder,A,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-10,Domingo,21:47,Noite,16,3,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1953,-25,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Normal",Over Drive (OD)
2026-05-10,Domingo,21:44,Noite,15,2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1953,-25,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Over Drive (OD)",Normal
2026-05-10,Domingo,19:46,Noite,14,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1644142530,Mataoja,Edmond Honda,Classic,1880,-98,Inferior,Desconhecido,?,False,Sim,V-D-V,"Normal, Normal",Normal
2026-05-10,Domingo,19:44,Noite,13,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,1644142530,Mataoja,Edmond Honda,Classic,1880,-98,Inferior,Desconhecido,?,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,18:58,Noite,12,-1,Sala Personalizada,Player 1,Derrota ❌,1 x 2,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Não,D-V-D,Normal,"Over Drive (OD), Super Art (SA)"
2026-05-10,Domingo,18:55,Noite,11,8,Sala Personalizada,Player 1,Derrota ❌,1 x 2,NEPHEW237142,Juri,1978,0,1473971609,DomaXD,Elena,Classic,1927,-51,Inferior,Unorthodox,C,False,Sim,V-D-D,Perfect,"Perfect, Over Drive (OD)"
2026-05-10,Domingo,18:47,Noite,10,7,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,1507490403,DRDANNYPHAM,Zangief,Classic,1921,-57,Inferior,Grappler,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-10,Domingo,18:46,Noite,9,6,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,1507490403,DRDANNYPHAM,Zangief,Classic,1921,-57,Inferior,Grappler,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,18:39,Noite,8,5,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,1089366492,DeusFSP,Jamie,Classic,1813,-165,Inferior,All-Rounder,D,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-10,Domingo,18:35,Noite,7,4,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,1089366492,DeusFSP,Jamie,Classic,1813,-165,Inferior,All-Rounder,D,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-10,Domingo,18:29,Noite,6,3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,3411045267,MATHBOI6969,JP,Classic,1749,-229,Muito Inferior,Zoner,S,False,Sim,V-V,"Super Art (SA), Over Drive (OD)",Nenhum
2026-05-10,Domingo,18:28,Noite,5,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,0,3411045267,MATHBOI6969,JP,Classic,1749,-229,Muito Inferior,Zoner,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,18:18,Noite,4,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1978,0,3346406237,NAWSTY,Sagat,Classic,1627,-351,Muito Inferior,All-Rounder,S,False,Não,D-V-V,"Critical Art (CA), Normal",Normal
2026-05-10,Domingo,18:15,Noite,3,-3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1978,22,3346406237,NAWSTY,Sagat,Classic,1627,-351,Muito Inferior,All-Rounder,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-10,Domingo,00:03,Madrugada,2,-2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-10,Domingo,00:00,Madrugada,1,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Sim,V-D-D,Super Art (SA),"Super Art (SA), Normal"
2026-05-09,Sábado,23:57,Noite,12,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Super Art (SA), Critical Art (CA)"
2026-05-09,Sábado,23:55,Noite,11,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Critical Art (CA)",Normal
2026-05-09,Sábado,23:52,Noite,10,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-09,Sábado,23:50,Noite,9,-2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-09,Sábado,23:47,Noite,8,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-09,Sábado,23:45,Noite,7,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-09,Sábado,23:43,Noite,6,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Sim,V-D-V,"Normal, Normal",Chip Damage (C)
2026-05-09,Sábado,23:41,Noite,5,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-09,Sábado,23:39,Noite,4,-2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Sim,V-D-V,"Super Art (SA), Super Art (SA)",Super Art (SA)
2026-05-09,Sábado,23:36,Noite,3,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-V-D,Normal,"Super Art (SA), Normal"
2026-05-09,Sábado,23:33,Noite,2,1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1956,0,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Sim,V-D-D,Over Drive (OD),"Normal, Super Art (SA)"
2026-05-09,Sábado,23:30,Noite,1,-2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1956,46,2979673977,ToxicOrbGliscor,Sagat,Classic,1942,-14,Similar,All-Rounder,S,False,Não,D-V-V,"Over Drive (OD), Over Drive (OD)",Normal
2026-05-08,Sexta-feira,19:42,Noite,19,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-08,Sexta-feira,19:40,Noite,18,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-08,Sexta-feira,19:38,Noite,17,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-08,Sexta-feira,19:36,Noite,16,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-08,Sexta-feira,19:33,Noite,15,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Chip Damage (C)"
2026-05-08,Sexta-feira,19:29,Noite,14,-7,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-08,Sexta-feira,19:26,Noite,13,-6,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-V-D,Chip Damage (C),"Normal, Normal"
2026-05-08,Sexta-feira,19:22,Noite,12,-5,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-08,Sexta-feira,19:20,Noite,11,-4,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Super Art (SA), Over Drive (OD)"
2026-05-08,Sexta-feira,19:18,Noite,10,-3,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-08,Sexta-feira,19:16,Noite,9,-2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-08,Sexta-feira,19:14,Noite,8,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-08,Sexta-feira,19:12,Noite,7,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-D-D,Chip Damage (C),"Normal, Over Drive (OD)"
2026-05-08,Sexta-feira,19:09,Noite,6,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-08,Sexta-feira,19:06,Noite,5,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-05-08,Sexta-feira,19:04,Noite,4,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-08,Sexta-feira,19:01,Noite,3,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-08,Sexta-feira,18:57,Noite,2,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1910,0,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-V-V,"Normal, Chip Damage (C)",Normal
2026-05-08,Sexta-feira,18:55,Noite,1,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1910,-10,1443977771,Dual_Kevin,Rashid,Classic,2069,159,Muito Superior,Rushdown,A,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-06,Quarta-feira,09:07,Manhã,23,2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Normal, Over Drive (OD)"
2026-05-06,Quarta-feira,09:06,Manhã,22,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-06,Quarta-feira,09:03,Manhã,21,-5,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Sim,V-D-V,"Over Drive (OD), Perfect",Normal
2026-05-06,Quarta-feira,09:00,Manhã,20,-4,Sala Personalizada,Player 2,Derrota ❌,2 x 1,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-06,Quarta-feira,08:57,Manhã,19,-3,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-06,Quarta-feira,08:55,Manhã,18,-2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-05-06,Quarta-feira,08:53,Manhã,17,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-06,Quarta-feira,08:52,Manhã,16,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-06,Quarta-feira,08:50,Manhã,15,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-06,Quarta-feira,08:47,Manhã,14,1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-05-06,Quarta-feira,08:46,Manhã,13,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,NEPHEW237142,Juri,1920,0,3297851278,あでりい,Ed,Classic,1868,-52,Inferior,Shoto,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
