Data,Dia da Semana,Hora Exata,Turno,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-05,Terça-feira,14:06,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1869,0,Flugel,Mai,Classic,1678,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-05-05,Terça-feira,14:04,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Akuma,1869,-97,Flugel,Mai,Classic,1678,Não,D-V-V,"Over Drive (OD), Super Art (SA)",Super Art (SA)
2026-05-05,Terça-feira,14:01,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1966,0,Flugel,Mai,Classic,1678,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-05,Terça-feira,14:00,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1966,0,Flugel,Mai,Classic,1678,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-05,Terça-feira,13:58,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1966,0,Flugel,Mai,Classic,1678,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,13:56,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1966,0,Flugel,Mai,Classic,1678,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,13:54,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1966,0,Flugel,Mai,Classic,1678,Sim,V-D-V,"Super Art (SA), Super Art (SA)",Critical Art (CA)
2026-05-05,Terça-feira,13:52,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1966,7,Flugel,Mai,Classic,1678,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,13:40,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1959,7,ひらまさ,M. Bison,Classic,1914,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,13:38,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1952,90,ひらまさ,M. Bison,Classic,1921,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-05,Terça-feira,13:29,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1862,8,アルデシン,Marisa,Classic,1829,Sim,V-D-V,"Normal, Time Over",Normal
2026-05-05,Terça-feira,13:25,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Akuma,1854,0,アルデシン,Marisa,Classic,1837,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-05,Terça-feira,13:04,Tarde,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Não,D-V-V,"Normal, Normal",Chip Damage (C)
2026-05-05,Terça-feira,13:02,Tarde,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Sim,V-D-V,"Perfect, Super Art (SA)",Over Drive (OD)
2026-05-05,Terça-feira,13:00,Tarde,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Sim,V-D-V,"Perfect, Super Art (SA)",Normal
2026-05-05,Terça-feira,12:57,Tarde,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Não,D-V-D,Normal,"Normal, Perfect"
2026-05-05,Terça-feira,12:54,Tarde,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-05,Terça-feira,12:52,Tarde,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,12:50,Tarde,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Sahara,Akuma,1854,0,mago2dgod,Mai,Classic,1825,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-05,Terça-feira,12:47,Tarde,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Akuma,1854,-7,mago2dgod,Mai,Classic,1825,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-05,Terça-feira,12:44,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1861,-7,@Sycom┃zabutonn,Dee Jay,Classic,1905,Não,D-D,Nenhum,"Normal, Normal"
2026-05-05,Terça-feira,12:42,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1868,9,@Sycom┃zabutonn,Dee Jay,Classic,1898,Não,D-D,Nenhum,"Perfect, Super Art (SA)"
2026-05-05,Terça-feira,12:41,Tarde,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1859,-8,ぼんぎ（　＾ω＾）,Blanka,Classic,1889,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,12:39,Tarde,Ranqueada,Player 1,Derrota ❌,0 x 2,Sahara,Akuma,1867,9,ぼんぎ（　＾ω＾）,Blanka,Classic,1881,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-05,Terça-feira,12:37,Tarde,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1858,7,ぼんぎ（　＾ω＾）,Blanka,Classic,1890,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-05,Terça-feira,12:28,Tarde,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1851,7,mago2dgod,Mai,Classic,1811,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-05,Terça-feira,12:27,Tarde,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1844,8,mago2dgod,Mai,Classic,1818,Sim,V-V,"Super Art (SA), Over Drive (OD)",Nenhum
2026-05-05,Terça-feira,12:25,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1836,8,yabujin,Guile,Classic,1815,Sim,V-D-V,"Perfect, Normal",Normal
2026-05-05,Terça-feira,12:23,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Akuma,1828,-9,yabujin,Guile,Classic,1823,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,12:21,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1837,8,yabujin,Guile,Classic,1814,Não,D-D,Nenhum,"Normal, Normal"
2026-05-05,Terça-feira,12:15,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Akuma,1829,-9,モンテス,Ken,Classic,1811,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,12:13,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1838,7,モンテス,Ken,Classic,1802,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-05,Terça-feira,12:11,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,Sahara,Akuma,1831,-8,モンテス,Ken,Classic,1809,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-05,Terça-feira,12:08,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1839,-9,エルフォルテ待機勢,Alex,Classic,1825,Não,D-D,Nenhum,"Over Drive (OD), Super Art (SA)"
2026-05-05,Terça-feira,12:06,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,Sahara,Akuma,1848,6,エルフォルテ待機勢,Alex,Classic,1816,Não,D-D,Nenhum,"Over Drive (OD), Perfect"
2026-05-05,Terça-feira,06:49,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1842,6,CA$S$H EYE,Juri,Classic,1752,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-05,Terça-feira,06:47,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Sahara,Akuma,1836,-10,CA$S$H EYE,Juri,Classic,1758,Não,D-V-V,"Super Art (SA), Normal",Super Art (SA)
2026-05-05,Terça-feira,06:44,Manhã,Ranqueada,Player 1,Derrota ❌,1 x 2,Sahara,Akuma,1846,9,CA$S$H EYE,Juri,Classic,1748,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-05,Terça-feira,06:41,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Sahara,Akuma,1837,-8,Kuutaka/Nephren,Cammy,Classic,1864,Não,D-V-V,"Super Art (SA), Super Art (SA)",Normal
2026-05-05,Terça-feira,06:38,Manhã,Ranqueada,Player 1,Derrota ❌,1 x 2,Sahara,Akuma,1845,9,Kuutaka/Nephren,Cammy,Classic,1856,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-05,Terça-feira,06:36,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Sahara,Akuma,1836,32,Kuutaka/Nephren,Cammy,Classic,1865,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-05,Terça-feira,06:33,Manhã,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Sagat,1804,-9,いくさん,Ed,Classic,1794,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-05,Terça-feira,06:32,Manhã,Ranqueada,Player 2,Derrota ❌,2 x 1,Sahara,Sagat,1813,8,いくさん,Ed,Classic,1785,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-05,Terça-feira,06:29,Manhã,Ranqueada,Player 2,Vitória 🏆,1 x 2,Sahara,Sagat,1805,-138,いくさん,Ed,Classic,1793,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-05,Terça-feira,06:24,Manhã,Ranqueada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1943,3,あくたがわ,Manon,Classic,1993,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,02:42,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1940,0,ChrisT,Cammy,Classic,0,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-05,Terça-feira,02:40,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1940,0,ChrisT,Cammy,Classic,0,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-05,Terça-feira,02:39,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Sahara,Ed,1940,0,ChrisT,Cammy,Classic,0,Não,D-V-D,Normal,"Normal, Critical Art (CA)"
2026-05-05,Terça-feira,02:36,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Sahara,Ed,1940,0,ChrisT,Cammy,Classic,0,Não,D-V-D,Normal,"Normal, Normal"
2026-05-05,Terça-feira,02:34,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Sahara,Ed,1940,0,ChrisT,Cammy,Classic,0,Não,D-V-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-05-05,Terça-feira,02:31,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1940,0,ChrisT,Mai,Classic,0,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-05,Terça-feira,02:28,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1940,0,ChrisT,Mai,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-05-05,Terça-feira,02:27,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Sahara,Ed,1940,0,ChrisT,Mai,Classic,0,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-05,Terça-feira,02:25,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Sahara,Ed,1940,9,ChrisT,Mai,Classic,0,Não,D-D,Nenhum,"Normal, Normal"
2026-05-04,Segunda-feira,12:28,Tarde,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-04,Segunda-feira,12:26,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-04,Segunda-feira,12:24,Tarde,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-04,Segunda-feira,12:21,Tarde,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-04,Segunda-feira,12:19,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-D-V,"Perfect, Super Art (SA)",Normal
2026-05-04,Segunda-feira,12:16,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,12:14,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-V-V,"Normal, Perfect",Chip Damage (C)
2026-05-04,Segunda-feira,12:11,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-V-V,"Normal, Normal",Normal
2026-05-04,Segunda-feira,12:08,Tarde,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-V-D,Normal,"Super Art (SA), Normal"
2026-05-04,Segunda-feira,12:06,Tarde,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-04,Segunda-feira,12:04,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,12:02,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Não,D-V-V,"Normal, Normal",Super Art (SA)
2026-05-04,Segunda-feira,11:59,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-D-D,Normal,"Normal, Over Drive (OD)"
2026-05-04,Segunda-feira,11:57,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,1931,0,あでりい,Ed,Classic,1773,Sim,V-D-V,"Normal, Normal",Normal
2026-05-04,Segunda-feira,11:54,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,1931,-437,あでりい,Ed,Classic,1773,Não,D-V-D,Super Art (SA),"Perfect, Over Drive (OD)"
2026-04-29,Quarta-feira,05:38,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-29,Quarta-feira,05:36,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-V-V,"Normal, Normal",Normal
2026-04-29,Quarta-feira,05:34,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-04-29,Quarta-feira,05:31,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-04-29,Quarta-feira,05:29,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-29,Quarta-feira,05:26,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-04-29,Quarta-feira,05:23,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-29,Quarta-feira,05:21,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-V,"Normal, Normal",Nenhum
2026-04-29,Quarta-feira,05:19,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Ed,2368,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-29,Quarta-feira,05:16,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Ed,2368,462,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-V-V,"Over Drive (OD), Normal",Normal
2026-04-29,Quarta-feira,05:13,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Akuma,1906,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-V-D,Normal,"Normal, Normal"
2026-04-29,Quarta-feira,05:11,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Akuma,1906,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-D,Nenhum,"Perfect, Chip Damage (C)"
2026-04-29,Quarta-feira,05:09,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Sahara,Akuma,1906,0,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Não,D-V-D,Super Art (SA),"Super Art (SA), Over Drive (OD)"
2026-04-29,Quarta-feira,05:06,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Sahara,Akuma,1906,-462,みすとめーる@iMstMaiL,Kimberly,Classic,2349,Sim,V-D-V,"Normal, Normal",Normal
2026-04-28,Terça-feira,15:54,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,2368,0,PC6Akira,Cammy,Classic,2225,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-04-28,Terça-feira,15:53,Tarde,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Sahara,Ed,2368,0,PC6Akira,Cammy,Classic,2225,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-04-28,Terça-feira,15:51,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Sahara,Ed,2368,0,PC6Akira,Cammy,Classic,2225,Sim,V-V,"Normal, Super Art (SA)",Nenhum
