Data,Dia da Semana,Hora Exata,Turno,Numero_Partida_No_Dia,Streak_Atual,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_ID,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Diferenca_MR,Nivel_Oponente,Arquetipo_Oponente,Tier_Oponente,Mirror_Match,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-12,Terça-feira,15:57,Tarde,38,3,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1633,7,4270836417,とまてぃ,Cammy,Classic,1579,-54,Inferior,Rushdown,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,15:55,Tarde,37,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1626,7,4270836417,とまてぃ,Cammy,Classic,1586,-40,Similar,Rushdown,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,15:53,Tarde,36,1,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1619,8,2065099821,mus4shi,Dee Jay,Classic,1591,-28,Similar,Rushdown,B,False,Sim,V-V,"Chip Damage (C), Super Art (SA)",Nenhum
2026-05-12,Terça-feira,15:52,Tarde,35,-2,Ranqueada,Player 2,Vitória 🏆,1 x 2,Kakeru,A.K.I.,1611,-7,2065099821,mus4shi,Dee Jay,Classic,1599,-12,Similar,Rushdown,B,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-12,Terça-feira,15:48,Tarde,34,-1,Ranqueada,Player 1,Derrota ❌,1 x 2,Kakeru,A.K.I.,1618,-8,1838803203,天満ス岡田,Cammy,Classic,1641,23,Similar,Rushdown,B,False,Não,D-V-D,Normal,"Super Art (SA), Normal"
2026-05-12,Terça-feira,15:45,Tarde,33,9,Ranqueada,Player 1,Derrota ❌,0 x 2,Kakeru,A.K.I.,1626,9,1838803203,天満ス岡田,Cammy,Classic,1633,7,Similar,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-12,Terça-feira,15:43,Tarde,32,8,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1617,8,1838803203,天満ス岡田,Cammy,Classic,1642,25,Similar,Rushdown,B,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-12,Terça-feira,15:41,Tarde,31,7,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1609,8,2906483406,にょにょ a.k.aがんだニキ,Sagat,Classic,1592,-17,Similar,All-Rounder,S,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,15:40,Tarde,30,6,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,A.K.I.,1601,-524,2906483406,にょにょ a.k.aがんだニキ,Sagat,Classic,1600,-1,Similar,All-Rounder,S,False,Não,D-V-V,"Normal, Critical Art (CA)",Normal
2026-05-12,Terça-feira,11:53,Manhã,29,5,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2125,2,2423144721,村雨礼二,Cammy,Classic,1769,-356,Muito Inferior,Rushdown,B,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-12,Terça-feira,11:51,Manhã,28,4,Ranqueada,Player 2,Vitória 🏆,1 x 2,Kakeru,JP,2123,6,2423144721,村雨礼二,Cammy,Classic,1771,-352,Muito Inferior,Rushdown,B,False,Não,D-V-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-05-12,Terça-feira,11:48,Manhã,27,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2117,6,3547352577,まえうしろ/zengo,M. Bison,Classic,2014,-103,Inferior,All-Rounder,A,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,11:46,Manhã,26,2,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2111,0,3547352577,まえうしろ/zengo,M. Bison,Classic,2020,-91,Inferior,All-Rounder,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,11:22,Manhã,25,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,11:20,Manhã,24,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-12,Terça-feira,11:18,Manhã,23,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Não,D-D,Nenhum,"Over Drive (OD), Over Drive (OD)"
2026-05-12,Terça-feira,11:15,Manhã,22,2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-12,Terça-feira,11:12,Manhã,21,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Não,D-V-V,"Perfect, Critical Art (CA)",Over Drive (OD)
2026-05-12,Terça-feira,11:09,Manhã,20,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,11:07,Manhã,19,1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-12,Terça-feira,11:04,Manhã,18,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,11:02,Manhã,17,5,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Kakeru,JP,2111,0,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-D-D,Super Art (SA),"Normal, Normal"
2026-05-12,Terça-feira,10:59,Manhã,16,4,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Kakeru,JP,2111,4,1947638102,TsuneHERO,Rashid,Classic,2017,-94,Inferior,Rushdown,A,False,Sim,V-D-V,"Over Drive (OD), Super Art (SA)",Normal
2026-05-12,Terça-feira,10:43,Manhã,15,3,Ranqueada,Player 2,Vitória 🏆,1 x 2,Kakeru,JP,2107,4,2542656138,natary,Mai,Classic,1911,-196,Inferior,Rushdown,S,False,Não,D-V-V,"Chip Damage (C), Super Art (SA)",Normal
2026-05-12,Terça-feira,10:40,Manhã,14,2,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,JP,2103,229,2542656138,natary,Mai,Classic,1915,-188,Inferior,Rushdown,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,10:37,Manhã,13,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,Akuma,1874,9,4078938645,ハール/Haar,Ryu,Classic,1886,12,Similar,Shoto,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,10:35,Manhã,12,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1865,-8,4078938645,ハール/Haar,Ryu,Classic,1895,30,Similar,Shoto,A,False,Não,D-V-V,"Normal, Super Art (SA)",Super Art (SA)
2026-05-12,Terça-feira,10:32,Manhã,11,1,Ranqueada,Player 1,Derrota ❌,1 x 2,Kakeru,Akuma,1873,8,1855615928,CatBowl一碗喵,Akuma,Classic,1866,-7,Similar,Shoto,A,True,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-12,Terça-feira,10:29,Manhã,10,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,Akuma,1865,-8,1855615928,CatBowl一碗喵,Akuma,Classic,1874,9,Similar,Shoto,A,True,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,10:28,Manhã,9,1,Ranqueada,Player 1,Derrota ❌,0 x 2,Kakeru,Akuma,1873,-226,1855615928,CatBowl一碗喵,Akuma,Classic,1866,-7,Similar,Shoto,A,True,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-05-12,Terça-feira,10:26,Manhã,8,-1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,JP,2099,-12,3958774727,Chaminsky,Zangief,Classic,1916,-183,Inferior,Grappler,B,False,Sim,V-V,"Chip Damage (C), Normal",Nenhum
2026-05-12,Terça-feira,10:24,Manhã,7,4,Ranqueada,Player 1,Derrota ❌,1 x 2,Kakeru,JP,2111,4,3958774727,Chaminsky,Zangief,Classic,1904,-207,Muito Inferior,Grappler,B,False,Não,D-V-D,Normal,"Normal, Over Drive (OD)"
2026-05-12,Terça-feira,10:22,Manhã,6,3,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,JP,2107,8,3958774727,Chaminsky,Zangief,Classic,1908,-199,Inferior,Grappler,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,10:19,Manhã,5,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,JP,2099,9,3466993951,kosaku,Elena,Classic,2109,10,Similar,Unorthodox,C,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,10:18,Manhã,4,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,JP,2090,225,3466993951,kosaku,Elena,Classic,2118,28,Similar,Unorthodox,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,10:15,Manhã,3,-1,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1865,-8,1991259941,刻音｜Kくん,Terry,Classic,1865,0,Similar,Shoto,S,False,Sim,V-V,"Over Drive (OD), Perfect",Nenhum
2026-05-12,Terça-feira,10:14,Manhã,2,5,Ranqueada,Player 2,Derrota ❌,2 x 1,Kakeru,Akuma,1873,8,1991259941,刻音｜Kくん,Terry,Classic,1857,-16,Similar,Shoto,S,False,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,10:11,Manhã,1,4,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1865,2,1991259941,刻音｜Kくん,Terry,Classic,1865,0,Similar,Shoto,S,False,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-05-11,Segunda-feira,18:56,Noite,43,3,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1863,2,2713025212,Nao_03,Cammy,Classic,1524,-339,Muito Inferior,Rushdown,B,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-11,Segunda-feira,18:53,Noite,42,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,Akuma,1861,3,2713025212,Nao_03,Cammy,Classic,1526,-335,Muito Inferior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,18:49,Noite,41,1,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1858,3,1655395941,你上你也打不过 笑什么,Ken,Classic,1577,-281,Muito Inferior,Shoto,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,18:48,Noite,40,-2,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1855,-9,1655395941,你上你也打不过 笑什么,Ken,Classic,1580,-275,Muito Inferior,Shoto,B,False,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-05-11,Segunda-feira,18:45,Noite,39,-1,Ranqueada,Player 2,Derrota ❌,2 x 0,Kakeru,Akuma,1864,-9,1567387993,キョンくんさん＠Twitch,Dhalsim,Classic,1820,-44,Similar,Zoner,C,False,Não,D-D,Nenhum,"Over Drive (OD), Over Drive (OD)"
2026-05-11,Segunda-feira,18:44,Noite,38,5,Ranqueada,Player 2,Derrota ❌,2 x 1,Kakeru,Akuma,1873,9,1567387993,キョンくんさん＠Twitch,Dhalsim,Classic,1811,-62,Inferior,Zoner,C,False,Sim,V-D-D,Chip Damage (C),"Normal, Critical Art (CA)"
2026-05-11,Segunda-feira,18:41,Noite,37,4,Ranqueada,Player 2,Vitória 🏆,1 x 2,Kakeru,Akuma,1864,9,3704215256,しゅうまい/syumai,C. Viper,Classic,1891,27,Similar,High-Risk,A,False,Sim,V-D-V,"Over Drive (OD), Super Art (SA)",Super Art (SA)
2026-05-11,Segunda-feira,18:38,Noite,36,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1855,7,3704215256,しゅうまい/syumai,C. Viper,Classic,1900,45,Similar,High-Risk,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-11,Segunda-feira,18:36,Noite,35,2,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1848,8,2747889122,okaboo,Luke,Classic,1817,-31,Similar,All-Rounder,?,False,Não,D-V-V,"Normal, Super Art (SA)",Over Drive (OD)
2026-05-11,Segunda-feira,18:33,Noite,34,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,Akuma,1840,9,2747889122,okaboo,Luke,Classic,1825,-15,Similar,All-Rounder,?,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-11,Segunda-feira,18:17,Noite,33,-1,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1831,-7,3612474500,たけしぃ,Elena,Classic,1867,36,Similar,Unorthodox,C,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,18:15,Noite,32,9,Ranqueada,Player 2,Derrota ❌,2 x 0,Kakeru,Akuma,1838,9,3612474500,たけしぃ,Elena,Classic,1860,22,Similar,Unorthodox,C,False,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-05-11,Segunda-feira,18:13,Noite,31,8,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,Akuma,1829,7,3612474500,たけしぃ,Elena,Classic,1869,40,Similar,Unorthodox,C,False,Sim,V-V,"Super Art (SA), Perfect",Nenhum
2026-05-11,Segunda-feira,18:11,Noite,30,7,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1822,7,2295757573,sisitako,Marisa,Classic,1761,-61,Inferior,Grappler,D,False,Sim,V-D-V,"Over Drive (OD), Critical Art (CA)",Normal
2026-05-11,Segunda-feira,18:08,Noite,29,6,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1815,8,2295757573,sisitako,Marisa,Classic,1768,-47,Similar,Grappler,D,False,Não,D-V-V,"Over Drive (OD), Super Art (SA)",Normal
2026-05-11,Segunda-feira,18:05,Noite,28,5,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,Akuma,1807,8,4159594444,メガドリーム5パックください,M. Bison,Classic,1799,-8,Similar,All-Rounder,A,False,Não,D-V-V,"Normal, Normal",Normal
2026-05-11,Segunda-feira,18:03,Noite,27,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,Akuma,1799,205,4159594444,メガドリーム5パックください,M. Bison,Classic,1807,8,Similar,All-Rounder,A,False,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-05-11,Segunda-feira,18:01,Noite,26,3,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1594,8,1037254197,-Kashmir-,Akuma,Classic,1559,-35,Similar,Shoto,A,False,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-11,Segunda-feira,17:59,Tarde,25,2,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1586,7,1037254197,-Kashmir-,Akuma,Classic,1567,-19,Similar,Shoto,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,13:01,Tarde,24,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1579,8,3615930899,TK_2111,Jamie,Classic,1553,-26,Similar,All-Rounder,D,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,13:00,Tarde,23,-2,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1571,-8,3615930899,TK_2111,Jamie,Classic,1561,-10,Similar,All-Rounder,D,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-11,Segunda-feira,12:58,Tarde,22,-1,Ranqueada,Player 2,Derrota ❌,2 x 0,Kakeru,A.K.I.,1579,-8,2288859741,IKArice,Akuma,Classic,1587,8,Similar,Shoto,A,False,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-11,Segunda-feira,12:56,Tarde,21,13,Ranqueada,Player 2,Derrota ❌,2 x 0,Kakeru,A.K.I.,1587,7,2288859741,IKArice,Akuma,Classic,1579,-8,Similar,Shoto,A,False,Não,D-D,Nenhum,"Super Art (SA), Critical Art (CA)"
2026-05-11,Segunda-feira,12:53,Tarde,20,12,Ranqueada,Player 1,Vitória 🏆,2 x 0,Kakeru,A.K.I.,1580,8,1320645662,seablue_water,Ryu,Classic,1551,-29,Similar,Shoto,A,False,Sim,V-V,"Perfect, Perfect",Nenhum
2026-05-11,Segunda-feira,12:52,Tarde,19,11,Ranqueada,Player 1,Vitória 🏆,2 x 1,Kakeru,A.K.I.,1572,8,1320645662,seablue_water,Ryu,Classic,1559,-13,Similar,Shoto,A,False,Não,D-V-V,"Super Art (SA), Super Art (SA)",Normal
2026-05-11,Segunda-feira,12:47,Tarde,18,10,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1564,8,1800318857,MBOON game,JP,Classic,1560,-4,Similar,Zoner,S,False,Sim,V-V,"Perfect, Critical Art (CA)",Nenhum
2026-05-11,Segunda-feira,12:46,Tarde,17,9,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1556,8,1800318857,MBOON game,JP,Classic,1568,12,Similar,Zoner,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-11,Segunda-feira,12:43,Tarde,16,8,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1548,8,3435907410,YU-nash,Ed,Classic,1543,-5,Similar,Shoto,S,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-11,Segunda-feira,12:38,Tarde,15,7,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1540,8,3119394656,ふくだんちょう＠ころねすきー,Marisa,Classic,1529,-11,Similar,Grappler,D,False,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-11,Segunda-feira,12:36,Tarde,14,6,Ranqueada,Player 2,Vitória 🏆,0 x 2,Kakeru,A.K.I.,1532,8,3119394656,ふくだんちょう＠ころねすきー,Marisa,Classic,1537,5,Similar,Grappler,D,False,Sim,V-V,"Over Drive (OD), Normal",Nenhum
