Data,Dia da Semana,Hora Exata,Turno,Numero_Partida_No_Dia,Streak_Atual,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_ID,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Diferenca_MR,Nivel_Oponente,Arquetipo_Oponente,Tier_Oponente,Mirror_Match,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-14,Quinta-feira,15:17,Tarde,15,5,Ranqueada,Player 2,Derrota ❌,2 x 0,CFN Good,Cammy,1791,10,4161468169,ArroyoYo YT,Ed,Classic,1811,20,Similar,Shoto,S,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-14,Quinta-feira,14:51,Tarde,14,4,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,1781,10,2315269927,GalacticPS5,Chun-Li,Classic,1855,74,Superior,All-Rounder,A,False,Sim,V-V,"Critical Art (CA), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:49,Tarde,13,3,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,1771,1771,2315269927,GalacticPS5,Chun-Li,Classic,1865,94,Superior,All-Rounder,A,False,Sim,V-V,"Critical Art (CA), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:46,Tarde,12,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,0,-1711,2268368696,Flax,Akuma,Classic,0,0,Similar,Shoto,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:41,Tarde,11,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Ryu,1711,9,1204919396,Grognat,JP,Classic,1727,16,Similar,Zoner,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:39,Tarde,10,-1,Ranqueada,Player 1,Vitória 🏆,2 x 1,CFN Good,Ryu,1702,-8,1204919396,Grognat,JP,Classic,1736,34,Similar,Zoner,S,False,Não,D-V-V,"Normal, Perfect",Normal
2026-05-14,Quinta-feira,14:37,Tarde,9,11,Ranqueada,Player 1,Derrota ❌,0 x 2,CFN Good,Ryu,1710,9,1204919396,Grognat,JP,Classic,1728,18,Similar,Zoner,S,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-14,Quinta-feira,14:35,Tarde,8,10,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Ryu,1701,9,2273914000,viet1001,Akuma,Classic,1736,35,Similar,Shoto,A,False,Sim,V-V,"Over Drive (OD), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:33,Tarde,7,9,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Ryu,1692,8,2273914000,viet1001,Akuma,Classic,1745,53,Superior,Shoto,A,False,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-14,Quinta-feira,14:31,Tarde,6,8,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Ryu,1684,8,2757733079,yankho,Kimberly,Classic,1679,-5,Similar,Rushdown,B,False,Sim,V-V,"Over Drive (OD), Perfect",Nenhum
2026-05-14,Quinta-feira,14:30,Tarde,5,7,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Ryu,1676,1676,2757733079,yankho,Kimberly,Classic,1687,11,Similar,Rushdown,B,False,Sim,V-V,"Chip Damage (C), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:28,Tarde,4,6,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Ryu,0,0,3709443147,Elysiumcloud9,Ed,Classic,0,0,Similar,Shoto,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,14:03,Tarde,3,5,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1841,1841,Muito Superior,Rushdown,B,False,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-14,Quinta-feira,14:00,Tarde,2,4,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1841,1841,Muito Superior,Rushdown,B,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-14,Quinta-feira,13:57,Tarde,1,3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1841,1841,Muito Superior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,15:29,Tarde,28,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,2520316765,ThunderDeLangis,Akuma,Classic,1937,1937,Muito Superior,Shoto,A,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,15:26,Tarde,27,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,2520316765,ThunderDeLangis,Akuma,Classic,1937,1937,Muito Superior,Shoto,A,False,Sim,V-D-V,"Normal, Over Drive (OD)",Super Art (SA)
2026-05-13,Quarta-feira,15:22,Tarde,26,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,2520316765,ThunderDeLangis,Akuma,Classic,1937,1937,Muito Superior,Shoto,A,False,Sim,V-D-V,"Super Art (SA), Normal",Normal
2026-05-13,Quarta-feira,15:18,Tarde,25,3,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Cammy,0,-1573,2520316765,ThunderDeLangis,Akuma,Classic,1937,1937,Muito Superior,Shoto,A,False,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,14:15,Tarde,24,2,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Ed,1573,1573,3419104080,Epeld3,Ryu,Classic,1239,-334,Muito Inferior,Shoto,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,14:14,Tarde,23,1,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Ed,0,0,3419104080,Epeld3,Ryu,Classic,1241,1241,Muito Superior,Shoto,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,14:09,Tarde,22,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Ed,0,0,1057089448,Triumph,Ken,Classic,0,0,Similar,Shoto,B,False,Sim,V-V,"Perfect, Normal",Nenhum
2026-05-13,Quarta-feira,14:07,Tarde,21,4,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Ed,0,0,1057089448,Triumph,Ken,Classic,0,0,Similar,Shoto,B,False,Não,D-D,Nenhum,"Time Over, Normal"
2026-05-13,Quarta-feira,14:03,Tarde,20,3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Ed,0,0,1057089448,Triumph,Ken,Classic,0,0,Similar,Shoto,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,14:00,Tarde,19,2,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Ed,0,0,1057089448,Triumph,Ken,Classic,0,0,Similar,Shoto,B,False,Não,D-V-V,"Normal, Normal",Time Over
2026-05-13,Quarta-feira,06:28,Manhã,18,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1825,1825,Muito Superior,Rushdown,B,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-13,Quarta-feira,06:25,Manhã,17,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1825,1825,Muito Superior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,06:22,Manhã,16,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1825,1825,Muito Superior,Rushdown,B,False,Sim,V-D-D,Normal,"Chip Damage (C), Normal"
2026-05-13,Quarta-feira,06:17,Manhã,15,4,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1825,1825,Muito Superior,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-13,Quarta-feira,06:14,Manhã,14,3,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1087274576,Deznere,Kimberly,Classic,1825,1825,Muito Superior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,05:53,Madrugada,13,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1868364923,JBJB,Rashid,Classic,2104,2104,Muito Superior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,05:50,Madrugada,12,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1868364923,JBJB,Rashid,Classic,2104,2104,Muito Superior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,05:47,Madrugada,11,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,1868364923,JBJB,Rashid,Classic,2104,2104,Muito Superior,Rushdown,A,False,Não,D-V-V,"Super Art (SA), Normal",Normal
2026-05-13,Quarta-feira,05:42,Madrugada,10,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Cammy,0,0,1868364923,JBJB,Rashid,Classic,2104,2104,Muito Superior,Rushdown,A,False,Não,D-V-D,Normal,"Normal, Time Over"
2026-05-13,Quarta-feira,00:27,Madrugada,9,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Não,D-V-V,"Super Art (SA), Normal",Perfect
2026-05-13,Quarta-feira,00:24,Madrugada,8,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,00:22,Madrugada,7,6,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Não,D-V-D,Normal,"Perfect, Super Art (SA)"
2026-05-13,Quarta-feira,00:20,Madrugada,6,5,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,00:17,Madrugada,5,4,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,00:16,Madrugada,4,3,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-D-V,"Over Drive (OD), Super Art (SA)",Normal
2026-05-13,Quarta-feira,00:12,Madrugada,3,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-13,Quarta-feira,00:08,Madrugada,2,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,3097625175,twitch/nuckledu,Mai,Classic,1293,1293,Muito Superior,Rushdown,S,False,Não,D-V-V,"Super Art (SA), Critical Art (CA)",Normal
2026-05-13,Quarta-feira,00:05,Madrugada,1,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,3097625175,twitch/nuckledu,Mai,Classic,1293,1293,Muito Superior,Rushdown,S,False,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-12,Terça-feira,23:47,Noite,52,2,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-12,Terça-feira,23:45,Noite,51,1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,23:43,Noite,50,-2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,23:41,Noite,49,-1,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,23:40,Noite,48,10,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Cammy,0,0,1443977771,Dual_Kevin,Rashid,Classic,2028,2028,Muito Superior,Rushdown,A,False,Não,D-D,Nenhum,"Normal, Normal"
2026-05-12,Terça-feira,22:41,Noite,47,9,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,0,0,1343083702,Rookie,Terry,Classic,1808,1808,Muito Superior,Shoto,S,False,Sim,V-V,"Perfect, Critical Art (CA)",Nenhum
2026-05-12,Terça-feira,22:39,Noite,46,8,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,0,0,1343083702,Rookie,Terry,Classic,1808,1808,Muito Superior,Shoto,S,False,Sim,V-V,"Super Art (SA), Critical Art (CA)",Nenhum
2026-05-12,Terça-feira,22:38,Noite,45,7,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,CFN Good,Cammy,0,0,1343083702,Rookie,Terry,Classic,1808,1808,Muito Superior,Shoto,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,21:52,Noite,44,6,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,3594892273,CrossoverRD,Sagat,Classic,1939,1939,Muito Superior,All-Rounder,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,21:51,Noite,43,5,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,3594892273,CrossoverRD,Sagat,Classic,1939,1939,Muito Superior,All-Rounder,S,False,Não,D-V-V,"Perfect, Super Art (SA)",Normal
2026-05-12,Terça-feira,21:48,Noite,42,4,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,3594892273,CrossoverRD,Sagat,Classic,1939,1939,Muito Superior,All-Rounder,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,21:34,Noite,41,3,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,1336847745,duckrobin,Terry,Classic,1859,1859,Muito Superior,Shoto,S,False,Não,D-V-V,"Super Art (SA), Normal",Normal
2026-05-12,Terça-feira,21:32,Noite,40,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Cammy,0,0,1336847745,duckrobin,Terry,Classic,1859,1859,Muito Superior,Shoto,S,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,21:31,Noite,39,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,0,1336847745,duckrobin,Terry,Classic,1859,1859,Muito Superior,Shoto,S,False,Não,D-V-V,"Normal, Super Art (SA)",Super Art (SA)
2026-05-12,Terça-feira,21:21,Noite,38,-1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Cammy,0,-1890,1837803340,La_grasa01,Sagat,Classic,1653,1653,Muito Superior,All-Rounder,S,False,Não,D-V-V,"Over Drive (OD), Perfect",Normal
2026-05-12,Terça-feira,21:18,Noite,37,2,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Akuma,1890,0,1837803340,La_grasa01,Sagat,Classic,1653,-237,Muito Inferior,All-Rounder,S,False,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-12,Terça-feira,21:14,Noite,36,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1890,0,1837803340,La_grasa01,Dee Jay,Classic,1777,-113,Inferior,Rushdown,B,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,21:12,Noite,35,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1890,0,1837803340,La_grasa01,Dee Jay,Classic,1777,-113,Inferior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,21:11,Noite,34,1,Sala Personalizada,Player 2,Derrota ❌,2 x 1,CFN Good,Akuma,1890,0,1837803340,La_grasa01,Dee Jay,Classic,1777,-113,Inferior,Rushdown,B,False,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,20:57,Noite,33,-1,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1890,0,1512043097,xz_kano,Cammy,Classic,1541,-349,Muito Inferior,Rushdown,B,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,20:55,Noite,32,3,Sala Personalizada,Player 2,Derrota ❌,2 x 0,CFN Good,Akuma,1890,0,1512043097,xz_kano,Cammy,Classic,1541,-349,Muito Inferior,Rushdown,B,False,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-12,Terça-feira,20:54,Noite,31,2,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1890,0,1512043097,xz_kano,Sagat,Classic,1579,-311,Muito Inferior,All-Rounder,S,False,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-05-12,Terça-feira,20:52,Noite,30,1,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1890,6,1512043097,xz_kano,Sagat,Classic,1579,-311,Muito Inferior,All-Rounder,S,False,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,20:49,Noite,29,-1,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1884,-11,3015581490,Saguu~san,Ed,Classic,1789,-95,Inferior,Shoto,S,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,20:47,Noite,28,7,Ranqueada,Player 2,Derrota ❌,2 x 1,CFN Good,Akuma,1895,6,3015581490,Saguu~san,Ed,Classic,1778,-117,Inferior,Shoto,S,False,Sim,V-D-D,Over Drive (OD),"Super Art (SA), Super Art (SA)"
2026-05-12,Terça-feira,20:45,Noite,27,6,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1889,7,3015581490,Saguu~san,Ed,Classic,1784,-105,Inferior,Shoto,S,False,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-12,Terça-feira,20:41,Noite,26,5,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1882,8,4013236871,KnozDawg,Dee Jay,Classic,1851,-31,Similar,Rushdown,B,False,Sim,V-V,"Perfect, Perfect",Nenhum
2026-05-12,Terça-feira,20:40,Noite,25,4,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1874,6,4013236871,KnozDawg,Dee Jay,Classic,1859,-15,Similar,Rushdown,B,False,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-12,Terça-feira,14:41,Tarde,24,3,Ranqueada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1868,6,3528202130,GORED,Marisa,Classic,1786,-82,Inferior,Grappler,D,False,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-05-12,Terça-feira,14:39,Tarde,23,2,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1862,8,3528202130,GORED,Marisa,Classic,1792,-70,Inferior,Grappler,D,False,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-12,Terça-feira,14:38,Tarde,22,1,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1854,9,3432263716,BreezyMan,Dhalsim,Classic,1862,8,Similar,Zoner,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,14:36,Tarde,21,-2,Ranqueada,Player 2,Vitória 🏆,0 x 2,CFN Good,Akuma,1845,-9,3432263716,BreezyMan,Dhalsim,Classic,1871,26,Similar,Zoner,C,False,Sim,V-V,"Normal, Normal",Nenhum
2026-05-12,Terça-feira,14:34,Tarde,20,-1,Ranqueada,Player 2,Derrota ❌,2 x 0,CFN Good,Akuma,1854,-9,3275602923,Kyoka5D,C. Viper,Classic,1818,-36,Similar,High-Risk,A,False,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-05-12,Terça-feira,14:32,Tarde,19,2,Ranqueada,Player 2,Derrota ❌,2 x 1,CFN Good,Akuma,1863,7,3275602923,Kyoka5D,C. Viper,Classic,1809,-54,Inferior,High-Risk,A,False,Sim,V-D-D,Normal,"Super Art (SA), Normal"
2026-05-12,Terça-feira,14:30,Tarde,18,1,Ranqueada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1856,9,3275602923,Kyoka5D,C. Viper,Classic,1816,-40,Similar,High-Risk,A,False,Não,D-V-V,"Over Drive (OD), Super Art (SA)",Normal
2026-05-12,Terça-feira,14:28,Tarde,17,-1,Ranqueada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1847,-8,2004241872,Sir DeadAss,Zangief,Classic,1869,22,Similar,Grappler,B,False,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-12,Terça-feira,14:25,Tarde,16,12,Ranqueada,Player 2,Derrota ❌,2 x 1,CFN Good,Akuma,1855,9,2004241872,Sir DeadAss,Zangief,Classic,1861,6,Similar,Grappler,B,False,Sim,V-D-D,Perfect,"Normal, Super Art (SA)"
2026-05-12,Terça-feira,14:23,Tarde,15,11,Ranqueada,Player 2,Vitória 🏆,1 x 2,CFN Good,Akuma,1846,8,2004241872,Sir DeadAss,Zangief,Classic,1870,24,Similar,Grappler,B,False,Não,D-V-V,"Normal, Critical Art (CA)",Normal
2026-05-12,Terça-feira,14:20,Tarde,14,10,Ranqueada,Player 1,Vitória 🏆,2 x 1,CFN Good,Akuma,1838,8,1688569381,Hollywood RobTV,Cammy,Classic,1822,-16,Similar,Rushdown,B,False,Sim,V-D-V,"Super Art (SA), Super Art (SA)",Super Art (SA)
2026-05-12,Terça-feira,14:17,Tarde,13,9,Ranqueada,Player 1,Vitória 🏆,2 x 1,CFN Good,Akuma,1830,7,1688569381,Hollywood RobTV,Cammy,Classic,1830,0,Similar,Rushdown,B,False,Sim,V-D-V,"Chip Damage (C), Super Art (SA)",Super Art (SA)
2026-05-12,Terça-feira,14:14,Tarde,12,8,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Akuma,1823,7,2489675605,Negrodamus,Dhalsim,Classic,1764,-59,Inferior,Zoner,C,False,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-12,Terça-feira,14:13,Tarde,11,7,Ranqueada,Player 1,Vitória 🏆,2 x 0,CFN Good,Akuma,1816,1816,2489675605,Negrodamus,Dhalsim,Classic,1771,-45,Similar,Zoner,C,False,Sim,V-V,"Normal, Normal",Nenhum
